model,dataset,language,question_idx,question,answer_gt,prediction,sample0_for_se,correct,f1_squad,se_entropy,n_clusters,M,temperature,se_time_s,gen_time_s,latency_s,throughput_tokens_per_sec
Qwen/Qwen1.5-1.8B-Chat,wrete,id,23,"Berdasarkan pernyataan: 'Pada masa kolonial , kebanyakan dari mereka yang terpelajar ini datang dari",tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi tentang raja Me","Yes. 

Based on the given statement, it can be inferred that ""Raja Melewar"" is the first Raja of the State of",1,,1.227529,5,10,0.5,0.08,245.889,245.96945768737794,1.11
Qwen/Qwen1.5-1.8B-Chat,wrete,id,24,"Berdasarkan pernyataan: 'Filsafat Timur adalah tradisi falsafi yang terutama berkembang di Asia , kh",ya,Tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi yang menunjukkan",0,,1.279854,4,10,0.5,0.07,231.958,232.0277214603424,0.6
Qwen/Qwen1.5-1.8B-Chat,wrete,id,25,Berdasarkan pernyataan: 'Salah satu konsep penting dalam biologi adalah konsep bahwa kehidupan berub,ya,"Ya

Pernyataan tersebut dapat disimpulkan bahwa salah satu konsep penting dalam biologi adalah konsep bahwa kehidupan ber","Ya

Pernyataan tersebut dapat disimpulkan bahwa salah satu konsep penting dalam biologi adalah konsep bahwa kehidupan ber",1,,0.610864,2,10,0.5,0.25,233.041,233.2908321533203,0.93
Qwen/Qwen1.5-1.8B-Chat,wrete,id,26,"Berdasarkan pernyataan: 'Bentuk ini dipakai oleh Kesultanan Malaka , yang perkembangannya kelak dise",tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi yang mengandung","Tidak. 

Pernyataan berikut tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada pernyataan",1,,1.359237,5,10,0.5,0.084,225.183,225.26706162261962,1.21
Qwen/Qwen1.5-1.8B-Chat,wrete,id,27,Berdasarkan pernyataan: 'Pulau ini berpenduduk terbanyak di dunia dan merupakan salah satu wilayah t,tidak,"Jawaban: Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada inform","Jawaban: Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak menyeb",1,,1.168282,4,10,0.5,0.284,214.588,214.87240189361572,1.4
Qwen/Qwen1.5-1.8B-Chat,wrete,id,28,Berdasarkan pernyataan: 'Penemuan ini segera diikuti oleh isolasi virus dari manusia oleh sekelompok,ya,"Yes. 

The statement ""Penemuan ini segera diikuti oleh isolasi virus dari manusia oleh sekelompok penel",Tidak,1,,1.359237,5,10,0.5,0.093,246.376,246.46886785125733,0.88
Qwen/Qwen1.5-1.8B-Chat,wrete,id,29,Berdasarkan pernyataan: 'Hal ini bermakna bahwa angka kemiskinan relatif di Britania Raya lebih besa,ya,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada informasi yang meng",Tidak,0,,1.168282,4,10,0.5,0.243,246.866,247.10881334877016,1.11
Qwen/Qwen1.5-1.8B-Chat,wrete,id,30,Berdasarkan pernyataan: 'Semua sel dibatasi oleh suatu membran yang disebut membran plasma dan daera,ya,"Ya

Pernyataan tersebut dapat disimpulkan bahwa ""semua sel"" di dalam sel ini, yang disebut sitoplasma","Ya

Pernyataan tersebut dapat disimpulkan karena ""membrane plasma"" dan ""daerah di dalam sel"" merupakan dua termasuk",1,,0.940448,4,10,0.5,0.12,244.717,244.83654092979432,1.23
Qwen/Qwen1.5-1.8B-Chat,wrete,id,31,"Berdasarkan pernyataan: 'Dia kemudian meneruskan pendidikannya di Meer Uitgebreid Lager Onderwijs , ",ya,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi tentang pernyata","Yes. 

Based on the given statement, it can be inferred that the person in question completed their education at a secondary school in a junior level in",0,,1.695743,6,10,0.5,0.32,243.245,243.56507145881653,1.12
Qwen/Qwen1.5-1.8B-Chat,wrete,id,32,"Berdasarkan pernyataan: 'Jepang menduduki Bali selama Perang Dunia II , dan saat itu seorang perwira",tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada informasi yang meng",Tidak,1,,1.366159,4,10,0.5,0.077,226.811,226.8876236782074,0.61
Qwen/Qwen1.5-1.8B-Chat,wrete,id,33,Berdasarkan pernyataan: 'Dalam artikel-artikelnya ia menerangkan bahwa ekonomi seharusnya tidak dite,ya,Ya,"Yes. 

The statement ""Dalam artikelnya ia menerangkan bahwa ekonomi seharusnya tidak ditegaskan melalui",1,,0.943348,3,10,0.5,0.084,236.468,236.55200297164916,0.68
Qwen/Qwen1.5-1.8B-Chat,wrete,id,34,Berdasarkan pernyataan: 'Suku Bugis mayoritas adalah pedagang jadi tidak heran jika rata-rata pasar ,tidak,"Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena ""Suku Bug","Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena ""Suku Bug",1,,0.610864,2,10,0.5,0.086,236.589,236.67497373962402,1.27
Qwen/Qwen1.5-1.8B-Chat,wrete,id,35,Berdasarkan pernyataan: 'Sesampainya di tanah Madura pada awalnya prajurit Medangkemulan ini ingin m,tidak,"Jawaban: ya

Pernyataan tersebut dapat disimpulkan bahwa sebelum raja memperintahkan patihnya untuk membawa","Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi",0,,1.279854,4,10,0.5,0.127,278.309,278.43588446044924,0.88
Qwen/Qwen1.5-1.8B-Chat,wrete,id,36,Berdasarkan pernyataan: 'Jumlah protein yang dibutuhkan untuk membentuk capsid virus sperik ditentuk,tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi tentang apakah ""","Jawaban: Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada inform",1,,1.029653,3,10,0.5,0.418,282.729,283.14663043403624,1.06
Qwen/Qwen1.5-1.8B-Chat,wrete,id,37,Berdasarkan pernyataan: 'DNA pertama kali berhasil dimurnikan pada tahun 1868 oleh ilmuwan Swiss Fri,ya,"Ya

Pernyataan tersebut menyebutkan bahwa DNA pertama kali dimurnikan pada tahun 1868 oleh ilmuwan",Yes,1,,0.610864,2,10,0.5,0.179,280.546,280.72535371398925,0.77
Qwen/Qwen1.5-1.8B-Chat,wrete,id,38,Berdasarkan pernyataan: 'Masing-masing jenis tembang macapat memiliki jumlah gatra yang berbeda-beda,tidak,"Ya. 

Pernyataan tersebut dapat disimpulkan bahwa ""sekar macapat"" dan ""tembang macapat"" adalah dua bent","Ya

Pernyataan tersebut dapat disimpulkan bahwa ""sekar macapat"" dan ""tembang macapat"" dapat diartikan",0,,0.325083,2,10,0.5,0.09,230.195,230.28482563018798,1.18
Qwen/Qwen1.5-1.8B-Chat,wrete,id,39,Berdasarkan pernyataan: 'Port Moresby dengan penduduk sebesar 193.242 ( 1990 ) adalah ibukota Papua ,ya,"Tidak. 

Pernyataan yang dapat disimpulkan dari pernyataan tersebut adalah bahwa Port Moresby adalah ibu kota","Tidak. 

Pernyataan tersebut menyebutkan bahwa Port Moresby adalah ibukota Papua Nugini, yang merupakan ib",0,,0.897946,3,10,0.5,0.105,234.318,234.42279426383973,1.28
Qwen/Qwen1.5-1.8B-Chat,wrete,id,40,Berdasarkan pernyataan: 'Masing-masing daerah pemilihan memilih seorang anggota parlemen dengan cara,tidak,"Yes. 

The statement ""Masing-masing daerah pemilihan memilih seorang anggota parlemen dengan cara pluralitas sederhana (","Yes.

Based on the given statement, ""Masing-masing daerah pemilihan memilih seorang anggota parlemen dengan cara pluralitas s",0,,0.943348,3,10,0.5,0.262,230.911,231.17332838630676,1.3
Qwen/Qwen1.5-1.8B-Chat,wrete,id,41,"Berdasarkan pernyataan: 'Ada berbagai macam corak musik Dangdut , antara lain Dangdut Melayu , Dangd",ya,"Yes. 

The statement ""Ada berbagai macam corak musik Dangdut, antara lain Dangdut Melayu","Yes. 

The statement ""Ada berbagai macam corak musik Dangdut, antara lain Dangdut Melayu",1,,0.801819,3,10,0.5,0.189,327.576,327.7652745494843,0.67
Qwen/Qwen1.5-1.8B-Chat,wrete,id,42,Berdasarkan pernyataan: 'Bahasa-bahasa melayu di kalimantan dikarenakan seluruh manusia penuturnya m,ya,"Ya. 

Pernyataan ini mengimplikasikan bahwa manusia Dayak memiliki banyak variasi dalam bahasa mereka karena bentuk v",Yes,1,,1.643418,6,10,0.5,0.21,398.618,398.82756563949584,0.34
Qwen/Qwen1.5-1.8B-Chat,wrete,id,43,Berdasarkan pernyataan: 'Lirik Hatikvah digubah oleh Naphtali Herz Imber ( 1856-1909 ) di Jassy pada,tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan, karena ia tidak mengandungi","Jawaban: tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan, karena itu tidak meng",1,,0.801819,3,10,0.5,0.145,276.168,276.31344820785523,0.99
Qwen/Qwen1.5-1.8B-Chat,wrete,id,44,"Berdasarkan pernyataan: 'Sejak ditandatanganinya Perjanjian Jumat Agung pada tahun 1998 , sebagian b",ya,"Ya. 

Pernyataan tersebut menyebutkan bahwa sejak ditandatanganinya Persetujuan Jumat Agung pada tahun",Yes,1,,0.897946,3,10,0.5,0.326,244.033,244.358945854187,0.43
Qwen/Qwen1.5-1.8B-Chat,wrete,id,45,Berdasarkan pernyataan: 'Alat musik tradisional yang merupakan alat musik khas Indonesia memiliki ba,ya,"Yes. 

The statement ""Alat musik tradisional yang merupakan alat musik khas Indonesia memiliki banyak ragam dari pelbagai da","Yes. 

The statement ""Alat musik tradisional yang merupakan alat musik khas Indonesia memiliki banyak ragam dari pelbagai da",1,,0.801819,3,10,0.5,0.126,236.017,236.14278582763671,0.34
Qwen/Qwen1.5-1.8B-Chat,wrete,id,46,Berdasarkan pernyataan: 'Britania Raya juga berhubungan erat dengan Republik Irlandia dalam hal berb,ya,"Yes. 

The statement ""Britania Raya juga berhubungan erat dengan Republik Irlandia dalam hal berbagi Kawasan",Yes.,1,,0.801819,3,10,0.5,0.085,292.969,293.05407537841796,0.74
Qwen/Qwen1.5-1.8B-Chat,wrete,id,47,"Berdasarkan pernyataan: 'Meskipun ada pendidikannya yang tak selesai , Chairil mempunyai penguasaan ",tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi tentang pernyata",Tidak,1,,1.19355,4,10,0.5,0.085,226.01,226.09541440963744,0.85
Qwen/Qwen1.5-1.8B-Chat,wrete,id,48,Berdasarkan pernyataan: 'Kekuasaan legislatif dipegang oleh sebuah lembaga bernama Majelis Permusyaw,tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak menyebutkan apakah set","Yes. 

The statement ""Setiap daerah diwakili oleh 4 orang yang dipilih langsung oleh rakyat di daerah",1,,0.693147,2,10,0.5,0.093,234.523,234.61622333335876,1.28
Qwen/Qwen1.5-1.8B-Chat,wrete,id,49,"Berdasarkan pernyataan: 'Di tahun ~ 445 SM , Raja Artaxerxes I dari Persia mengeluarkan dekrit yang ",ya,"Ya. 

Pernyataan tersebut menyebutkan bahwa pada tahun 445 SM, Raja Artaxerxes I dari Pers","Ya.

Pernyataan tersebut menyebutkan bahwa Raja Artaxerxes I dari Persia menjual debu pada tahun 4",1,,0.940448,4,10,0.5,0.101,204.01,204.1108574962616,1.34
Qwen/Qwen1.5-1.8B-Chat,wrete,id,50,"Berdasarkan pernyataan: 'Soeharto menambah kekayaannya dan keluarganya melalui praktik korupsi , kol",ya,Ya,"Yes. 

The statement ""Soeharto menambah kekayaannya dan keluarganya melalui praktik korupsi yang mel",1,,0.801819,3,10,0.5,0.09,210.125,210.21538710594177,0.38
Qwen/Qwen1.5-1.8B-Chat,wrete,id,51,"Berdasarkan pernyataan: 'Dari tambo tersebut , konon pada suatu masa ada satu kerajaan asing yang da",tidak,"Ya

Pernyataan tersebut dapat disimpulkan bahwa pada abad ke-14, kerajaan Majapahit melakukan eksp","Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama, karena itu menggambarkan bahwa se",0,,1.05492,3,10,0.5,0.089,191.328,191.41657250213623,1.57
Qwen/Qwen1.5-1.8B-Chat,wrete,id,52,Berdasarkan pernyataan: 'Struktur ini bisa bervariasi dari ukuran 20 nanometer hingga 400 nanometer ,tidak,"Yes. 

The statement ""Struktur ini bisa bervariasi dari ukuran 20 nanometer hingga 400 nanometer","Yes. 

Pernyataan tersebut dapat disimpulkan dari pernyataan pertama karena itu menggambarkan struktur virus sfer",0,,0.500402,2,10,0.5,0.105,209.218,209.3226257019043,1.43
Qwen/Qwen1.5-1.8B-Chat,wrete,id,53,"Berdasarkan pernyataan: 'Selama lebih dari tiga detik , nama Israel memiliki pengertian umum dan rel",tidak,"Jawaban: Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada inform","Jawaban: Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada inform",1,,0.943348,3,10,0.5,0.167,198.658,198.8250262813568,1.51
Qwen/Qwen1.5-1.8B-Chat,wrete,id,54,"Berdasarkan pernyataan: 'Enam agama besar yang paling banyak dianut di Indonesia , yaitu : agama Isl",ya,"Ya

Pernyataan tersebut dapat disimpulkan bahwa ada enam agama besar yang paling banyak dianut di Indonesia, termasuk","Yes. 

The given statement can be interpreted as follows:

- The first part of the statement mentions that ""Enam agama besar"" is the",1,,0.801819,3,10,0.5,0.18,290.827,291.0071588535309,0.84
Qwen/Qwen1.5-1.8B-Chat,wrete,id,55,Berdasarkan pernyataan: 'Selubung nukleus terdiri dari dua membran yang masing-masing merupakan lapi,tidak,"Yes. 

The statement ""Selubung nukleus melingkupi nukleus dan memisahkan isinya ( yang","Jawaban: ya

Pernyataan tersebut dapat disimpulkan karena itulah salah satu bentuk selubung nukleus",0,,-0.0,1,10,0.5,0.229,282.75,282.9786899089813,1.06
Qwen/Qwen1.5-1.8B-Chat,wrete,id,56,"Berdasarkan pernyataan: 'Pembangunan Bait Kedua selesai di tahun 516 SM , selama kekuasaan Darius Ag",ya,"Yes. 

Based on the given statement, ""Pembangunan Bait Kedua selesai di tahun 516 SM , sel","Ya. 

Pernyataan tersebut menyebutkan bahwa pembangunan Bait Kedua telah terjadi dalam tahun 516",1,,1.0889,4,10,0.5,0.069,202.588,202.65650910186767,1.1
Qwen/Qwen1.5-1.8B-Chat,wrete,id,57,"Berdasarkan pernyataan: 'Chairil masuk Hollands Inlandsche School ( HIS ) , sekolah dasar untuk oran",tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada informasi yang meng","Tidak.

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada informasi tentang seberapa",1,,0.673012,2,10,0.5,0.282,202.903,203.18471610832214,1.48
Qwen/Qwen1.5-1.8B-Chat,wrete,id,58,Berdasarkan pernyataan: 'Keberadaan orang Tionghoa yang banyak di kota Singkawang dapat disamakan ko,tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi yang mengandung",Tidak,1,,1.359237,5,10,0.5,0.095,199.154,199.2485188999176,1.37
Qwen/Qwen1.5-1.8B-Chat,wrete,id,59,"Berdasarkan pernyataan: 'Mereka juga aktif dalam mengembangkan sastra Indonesia modern , di mana hal",tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi yang mungkin member","Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan, karena tidak ada informasi tentang",1,,1.279854,4,10,0.5,0.093,225.593,225.6855199985504,1.33
Qwen/Qwen1.5-1.8B-Chat,wrete,id,60,"Berdasarkan pernyataan: 'Meskipun teori dan eksperimen dikembangkan secara terpisah , mereka saling ",tidak,"Jawaban: Tidak.

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan ""Meskipun teori dan eks","Yes

Pernyataan tersebut dapat disimpulkan bahwa kemajuan dalam fisika biasanya mencari teori baru, karena itulah",1,,1.029653,3,10,0.5,0.093,186.78,186.87306740760803,1.61
Qwen/Qwen1.5-1.8B-Chat,wrete,id,61,Berdasarkan pernyataan: 'Kudeta G 30 S PKI yang gagal dan kekerasan anti-komunis selanjutnya di tahu,ya,"Ya

Pernyataan tersebut dapat disimpulkan bahwa pada tahun 1965-66, kudeta G 30","Ya

Pernyataan tersebut dapat disimpulkan bahwa ""Kudeta G 30 S PKI"" yang gagal dan keker",1,,1.643418,6,10,0.5,0.106,255.124,255.2300001850128,1.07
Qwen/Qwen1.5-1.8B-Chat,wrete,id,62,Berdasarkan pernyataan: 'Sesampainya di tanah Madura pada awalnya prajurit Medangkemulan ini ingin m,tidak,"Yes. 

Based on the given statement, it can be inferred that the event described in the second sentence is a result of the actions taken by the","Jawaban: tidak

Pernyataan tersebut menyebabkan bahwa pasangan Prajurit Medangkemulan sebelumnya",0,,1.695743,6,10,0.5,0.139,250.48,250.61920307159423,0.98
Qwen/Qwen1.5-1.8B-Chat,wrete,id,63,"Berdasarkan pernyataan: 'Pengkajian ruang bermula dengan geometri – khususnya , geometri euclid .'
A",ya,"Yes. 

The statement ""Pengkajian ruang bermula dengan geometri – khususnya, geometri Euclid""","Ya

Pernyataan tersebut dapat disimpulkan bahwa pengkajian ruang bermula dengan geometri, terutama dengan geomet",1,,0.325083,2,10,0.5,0.108,208.509,208.61695712471007,1.44
Qwen/Qwen1.5-1.8B-Chat,wrete,id,64,Berdasarkan pernyataan: 'Kerajinan batik ini pun sudah mulai ditiru oleh Malaysia dengan industri ba,ya,"Yes. 

The statement ""Kerajinan batik ini pun sudah mulai ditiru oleh Malaysia dengan industri batiknya"" can be","Yes. 

The statement ""Kerajinan batik ini pun sudah mulai ditiru oleh Malaysia dengan industri batiknya"" can be",1,,0.325083,2,10,0.5,0.108,195.274,195.38219792747498,1.39
Qwen/Qwen1.5-1.8B-Chat,wrete,id,65,Berdasarkan pernyataan: 'Interaksi ini diekspresikan secara matematis menggunakan persamaan Maxwell ,ya,"Ya

Pernyataan tersebut dapat disimpulkan bahwa ""interaksi ini"" dimaksudkan secara matematis menggunakan persamaan Maxwell","Jawaban: Tidak.

Pernyataan tersebut tidak dapat disimpulkan karena itu tidak menggambarkan interaksi yang secara matem",1,,0.610864,2,10,0.5,0.139,195.427,195.5655850906372,1.54
Qwen/Qwen1.5-1.8B-Chat,wrete,id,66,Berdasarkan pernyataan: 'Di dalam konstitusi disebutkan 2 bahasa yang dijadikan bahasa kerja yaitu b,tidak,"Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi","Yes, the statement ""Di dalam konstitusi disebutkan 2 bahasa yang dijadikan bahasa kerja yaitu bah",1,,0.943348,3,10,0.5,0.146,215.816,215.96179939842224,1.28
Qwen/Qwen1.5-1.8B-Chat,wrete,id,67,"Berdasarkan pernyataan: 'Ketika orang-orang Eropa datang pada awal abad ke-16 , mereka menemukan beb",ya,Ya,Yes,1,,0.943348,3,10,0.5,0.091,216.655,216.74594500541687,0.75
Qwen/Qwen1.5-1.8B-Chat,wrete,id,68,Berdasarkan pernyataan: 'Sekitar tahun 1930-an pemikiran ini banyak ditentang karena tidak mempunyai,tidak,"Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama, ""Sekitar","Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama ""Sekitar tahun",1,,0.325083,2,10,0.5,0.092,237.803,237.89453580665588,1.14
Qwen/Qwen1.5-1.8B-Chat,wrete,id,69,Berdasarkan pernyataan: 'Epistemologi adalah tema yang mengkaji tentang pengetahuan ( episteme secar,ya,"Yes. 

The statement ""Epistemologi mengkaji tentang pengetahuan (episteme secara harafiah berarti ‘penget","Ya

Pernyataan tersebut dapat disimpulkan bahwa epistemologi adalah sebuah discipline yang mengkaji tentang cara dan cara bagaimana orang",1,,0.325083,2,10,0.5,0.113,206.238,206.35071333694458,1.32
Qwen/Qwen1.5-1.8B-Chat,wrete,id,70,"Berdasarkan pernyataan: 'Di daerah selatan Borneo Suku Dayak pernah membangun sebuah kerajaan .'
Apa",ya,"Jawaban: ya

Pernyataan tersebut dapat disimpulkan bahwa di daerah selatan Borneo Suku Dayak pernah","Jawaban: ya

Pernyataan tersebut dapat disimpulkan bahwa di daerah selatan Borneo Suku Dayak pernah",1,,0.325083,2,10,0.5,0.096,198.678,198.7742619781494,1.51
Qwen/Qwen1.5-1.8B-Chat,wrete,id,71,"Berdasarkan pernyataan: 'Tesis ini terkadang dianggap sebagai prinsip dasar dari ilmu komputer .'
Ap",ya,"Jawaban: Tidak.

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan ""Tesis ini terkadang di","Yes.

The statement ""Tesis ini terkadang dianggap sebagai prinsip dasar dari ilmu komputer"" can be inferred from",0,,0.325083,2,10,0.5,0.091,197.973,198.06437988090516,1.52
Qwen/Qwen1.5-1.8B-Chat,wrete,id,72,"Berdasarkan pernyataan: 'Pada tahun 1953 , Churchil dianugrahkan penghargaan Nobel di bidang literar",ya,"Yes. 

The statement ""Pada tahun 1953, Churchill dianugerahi penghargaan Nobel di bidang sastra karena",Yes,1,,0.943348,3,10,0.5,0.139,223.978,224.1165338306427,0.84
Qwen/Qwen1.5-1.8B-Chat,wrete,id,73,Berdasarkan pernyataan: 'Pada abad ke-15 berkembang bentuk yang dianggap sebagai bentuk resmi bahasa,tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama, karena tidak ada informasi tentang sebelum","Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan ""Pada abad ke-15 berkemb",1,,1.313834,4,10,0.5,0.101,223.553,223.65428450393676,1.22
Qwen/Qwen1.5-1.8B-Chat,wrete,id,74,"Berdasarkan pernyataan: 'Sitoskeleton terdiri dari tiga jenis serat protein , yaitu mikrotubulus , f",tidak,"Ya

Pernyataan tersebut dapat disimpulkan bahwa sintoskeleton dapat ditemukan di dalam sel prokariota, karena sisis","Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan, karena itulah informasi tentang",0,,1.470808,5,10,0.5,0.145,229.783,229.92757416534423,1.31
Qwen/Qwen1.5-1.8B-Chat,wrete,id,75,"Berdasarkan pernyataan: 'Pada kedua hari pertama perang , Israel harus banyak mengundurkan diri , te",ya,"Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi","Jawaban: ya

Pernyataan tersebut dapat disimpulkan bahwa pada permulaan perang, Israel terpaksa menarik",0,,1.029653,3,10,0.5,0.127,209.697,209.82447287750244,1.16
Qwen/Qwen1.5-1.8B-Chat,wrete,id,76,"Berdasarkan pernyataan: 'Selain di pemerintahan , di masa Demokrasi Liberal parlemen Indonesia didom",ya,"Yes. 

The statement ""Selain di pemerintahan, di masa Demokrasi Liberal parlemen Indonesia didominasi oleh orang Min","Ya

Pernyataan tersebut dapat disimpulkan bahwa pada masa demokrasi liberal, politisi Minang dominasi di Indonesia. Ini",1,,0.500402,2,10,0.5,0.104,204.717,204.82102631759645,1.47
Qwen/Qwen1.5-1.8B-Chat,wrete,id,77,"Berdasarkan pernyataan: 'Sugriwa , panglima wanara ( manusia kera ) dari pasukan Sr. Rama , mengirim",tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena tidak ada informasi yang mungkin member",Jawaban: Tidak,1,,1.418484,5,10,0.5,0.092,221.978,222.06983955192567,0.77
Qwen/Qwen1.5-1.8B-Chat,wrete,id,78,"Berdasarkan pernyataan: 'Chairil Anwar meninggal dalam usia muda karena penyakit TBC .'
Apakah perny",ya,"Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan, karena tidak ada informasi yang meng","Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama, karena tidak ada informasi yang mengand",0,,0.943348,3,10,0.5,0.105,204.317,204.4216543121338,1.47
Qwen/Qwen1.5-1.8B-Chat,wrete,id,79,"Berdasarkan pernyataan: 'Dari sinilah kemudian Bahasa Melayu distandardisasikan .'
Apakah pernyataan",ya,"Jawaban: Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan ""Dari sinilah kemud","Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan yang diberikan karena tidak ada informasi mengenai",0,,1.470808,5,10,0.5,0.113,202.636,202.74930366134643,1.48
Qwen/Qwen1.5-1.8B-Chat,wrete,id,80,Berdasarkan pernyataan: 'Perbedaan Bahasa Bawean dan Bahasa Madura dapat diibaratkan dengan perbedaa,ya,"Ya. 

Pernyataan tersebut dapat disimpulkan bahwa intonasi orang Bawean mudah dikenali di kalangan penut","Tidak. 

Pernyataan tersebut menunjukkan bahwa perbedaan antara Bahasa Indonesia dan Bahasa Melayu menciptakan",1,,1.557113,5,10,0.5,0.25,199.547,199.79728085708618,1.11
Qwen/Qwen1.5-1.8B-Chat,wrete,id,81,Berdasarkan pernyataan: 'Lirik digubah oleh Naphtali Herz Imber ( 1856-1909 ) di Jassy in 1878 yang ,tidak,"Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena ia tidak mengandungi kata ""Har","Yes. 

The statement ""Lirik digubah oleh Naphtali Herz Imber (1856-1909) di",1,,0.940448,4,10,0.5,0.246,212.074,212.31994235420228,1.29
Qwen/Qwen1.5-1.8B-Chat,wrete,id,82,"Berdasarkan pernyataan: 'Sebagai suatu disiplin ilmu , Ilmu Komputer lebih menekankan pada pemrogram",ya,"Ya. 

Pernyataan tersebut dapat disimpulkan bahwa Ilmu Komputer lebih menekankan pada pemrograman komputer, karena itu",Ya.,1,,0.693147,2,10,0.5,0.101,240.177,240.2775175113678,0.67
Qwen/Qwen1.5-1.8B-Chat,wrete,id,83,"Berdasarkan pernyataan: 'Dibandingkan dengan bahasa-bahasa Eropa , bahasa Indonesia tidak banyak men",ya,"Yes. 

The statement ""Dibandingkan dengan bahasa-bahasa Eropa, bahasa Indonesia tidak menggunakan kata bergender"" can be","Jawaban: Tidak. 

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan pertama karena ""dibanding",1,,0.673012,2,10,0.5,0.202,192.262,192.4637092704773,1.56
Qwen/Qwen1.5-1.8B-Chat,wrete,id,84,Berdasarkan pernyataan: 'Semua sel dibatasi oleh suatu membran yang mengatur perjalanan materi antar,tidak,"Yes. 

The statement ""Semua sel dibatasi oleh suatu membran yang mengatur perjalanan materi antara sel tersebut dan","Ya

Pernyataan ini dapat disimpulkan bahwa ""semua sel"" disebut ""situsoplasma"" karena membran",0,,-0.0,1,10,0.5,0.127,252.958,253.08495932388306,1.19
Qwen/Qwen1.5-1.8B-Chat,wrete,id,85,Berdasarkan pernyataan: 'Di bagian barat Indonesia penduduknya kebanyakan adalah suku Cina yang meru,tidak,"Yes. 

Based on the given statement, ""Di bagian barat Indonesia penduduknya kebanyakan adalah suku Cina yang","Jawaban: Tidak

Pernyataan tersebut tidak dapat disimpulkan dari pernyataan ""Orang-orang Cina memiliki",0,,-0.0,1,10,0.5,0.128,185.208,185.3358419494629,1.62
