model,dataset,language,question_idx,question,answer_gt,prediction,sample0_for_se,correct,f1_squad,se_entropy,n_clusters,M,temperature,se_time_s,gen_time_s,latency_s,throughput_tokens_per_sec
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,91,Berapakah jumlah bom yang meledak di Srinagar pada 15 Agustus 2005 ?,tiga,Jumlah bom yang meledak di Srinagar pada 15 Agustus 2005 adalah t,Pertanyaan: Berapa jumlah bom yang meledak di Srinagar pada 15 Agustus 2,0,0.0,-0.0,1,10,0.5,0.058,161.303,161.3606410293579,1.86
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,92,siapakah Director of Cancer Division WHO,yan tsyenwart,Jawaban: Director of Cancer Division WHO Yan Tsyenwart.,"Jawaban singkat: ""The Queen of Cancer Control"" yang diberikan Director of Cancer Division WHO Yan Tsyen",1,0.4444,-0.0,1,10,0.5,0.074,112.455,112.52927906990051,1.87
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,93,Apakah kepanjangan dari JICA ?,japan international cooperation agency,Jawaban: Bencana banjir yang cukup serius muncul tahun 1972 samp,"Jika ada kepanjangan dari JICA, maka kata atau frasa ""Bencana banj",0,0.0,1.0889,3,10,0.5,0.079,174.744,174.82328276062012,1.64
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,94,Apa nama topan yang menghantam daratan pantai Louisiana hari Senin ( 29/8 ) pagi ?,katrina,Topan Katrina menghantam daratan pantai Louisiana hari Senin ( 29/8 ) pagi.,Topan Katrina menghantam daratan pantai Louisiana hari Senin ( 29/8 ) pagi dan,1,0.1818,-0.0,1,10,0.5,0.074,163.105,163.17911122322081,1.84
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,95,"Sebagai ketua dari lembaga apakah , Prof Sjamsul Arifin Achmad sekarang",jalinan nasional kimia bahan alam di indonesia,Jawaban: Prof Sjamsul Arifin Achmad merupakan ketua dari lembaga apa yang,Jawaban: Prof Sjamsul Arifin Achmad sekarang merupakan perintis dan ketua Jalin,0,0.0,0.610864,2,10,0.5,0.077,169.628,169.7050149230957,1.77
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,96,Apakah nama latin dari penyu sisik semu,lepidochelys olivacea,"Jawaban: Yes, the Latin name for the species of sea turtle that inhabits this area is Chelonia mydas, E","Jawaban: Yes, the Latin name for the marine turtle species (Chelonia mydas, Eretmochelys im",0,0.0,-0.0,1,10,0.5,0.099,148.893,148.9919031791687,2.01
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,97,Apa nama komite yang diketuai oleh Prof Sri Redjeki ?,komite nasional penanggulangan dan pengkajian kejadian ikutan pasca imunisasi ( kipi ),Jawaban: Ketua Komite Nasional Penanggulangan dan Pengkajian Kejadian Ikut,Komite Nasional Penanggulangan dan Pengkajian Kejadian Ikutan Pasca Imunis,0,0.6667,0.639032,3,10,0.5,0.082,154.319,154.40078734779357,1.94
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,98,Siapakah pendiri Freedom Institute ?,aburizal bakrie,"Pertanyaan: Siapakah pendiri Freedom Institute?

Bacaan: Pada kesempatan y","Siapakah pendiri Freedom Institute ?

Jawaban: Pada kesempatan yang sama pend",0,0.0,0.325083,2,10,0.5,0.103,179.426,179.52888071632384,1.55
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,99,"Berfungsi sebagai apakah curcuma , yang dikandungi oleh temulawak dan kunyit ?",antisitokin,"Jawaban: Curcuma, yang dikandungi oleh temulawak dan kunyit, mempun","Jawaban: Curcuma, yang dikandung oleh temulawak dan kunyit, mempuny",0,0.0,-0.0,1,10,0.5,0.073,158.459,158.53174055480957,1.89
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,0,Berdasarkan pernyataan: 'Pada awalnya bangsa Israel hanya terdiri dari satu kelompok keluarga di ant,tidak,Berdasarkan pernyataan: 'Pada awalnya bangsa Israel hanya terdiri dari satu,"Yes, the pernyataan ""Pada awalnya bangsa Israel hanya terdiri dari satu kelomp",0,,0.639032,3,10,0.5,0.275,251.461,251.73565772628785,1.19
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,1,"Berdasarkan pernyataan: 'Salah satu tekniknya adalah periplus , deskripsi pada pelabuhan dan daratan",tidak,"Based on the given text, ""Salah satu tekniknya adalah periplus, deskripsi pada pel","Berdasarkan pernyataan: 'Salah satu tekniknya adalah periplus , deskripsi",1,,0.610864,2,10,0.5,0.145,1392.226,1392.3706490287782,0.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,2,Berdasarkan pernyataan: 'Etnolinguistik antropologi adalah ilmu yang mempelajari pelukisan tentang c,tidak,Berdasarkan pernyataan: 'Etnolinguistik antropologi adalah ilmu yang mempelaj,Pernyataan 1: 'Etnolinguistik antropologi adalah ilmu yang mempelajari su,0,,-0.0,1,10,0.5,0.139,261.421,261.55994391059875,1.15
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,3,"Berdasarkan pernyataan: 'Sekarang , tidak ada yang tahu pasti kapan sejarah dimulai .'
Apakah pernya",tidak,"Berdasarkan pernyataan: 'Sekarang , tidak ada yang tahu pasti kapan sejar","Sekarang , tidak ada yang tahu pasti kapan sejarah dimulai .

Pernyataan",1,,0.801819,3,10,0.5,0.095,229.84,229.935055103302,1.31
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,4,"Berdasarkan pernyataan: 'Soekarno tidak memilih bahasanya sendiri , Jawa ( yang sebenarnya juga baha",tidak,"Berdasarkan pernyataan: 'Soekarno tidak memilih bahasanya sendiri , Jawa (","Pernyataan 1: Soekarno tidak memilih bahasanya sendiri, Jawa (yang se",1,,0.897946,3,10,0.5,0.141,264.315,264.45641392707824,1.14
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,5,"Berdasarkan pernyataan: 'Kanak-kanak biasanya sembuh lebih cepat berbanding orang dewasa .'
Apakah p",ya,Berdasarkan pernyataan: 'Kanak-kanak biasanya sembuh lebih cepat berbanding or,"Yes, the following sentence ""Kanak-kanak biasanya sembuh lebih cepat berbanding orang dewasa .",0,,0.325083,2,10,0.5,0.13,245.52,245.65025164604188,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,6,Berdasarkan pernyataan: 'Banyak orang yang menangap yahudi adalah semua musuh agama termasuk umat Ch,tidak,Berdasarkan pernyataan: 'Banyak orang yang menangap yahudi adalah semua mus,Berdasarkan pernyataan: 'Banyak orang yang menangap yahudi adalah semua mus,0,,0.325083,2,10,0.5,0.1,253.037,253.13745909881592,1.19
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,7,Berdasarkan pernyataan: 'Sitosol sel eukariota mengandung jaringan protein serat yang disebut sitosk,ya,Berdasarkan pernyataan: 'Sitosol sel eukariota mengandung jaringan protein serat y,Berdasarkan pernyataan: 'Sitosol sel eukariota mengandung jaringan protein serat y,0,,-0.0,1,10,0.5,0.108,270.147,270.2550627441406,1.11
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,8,"Berdasarkan pernyataan: 'Diperkirakan sebanyak 4.000 orang tewas dalam peristiwa tersebut , meskipun",tidak,Berdasarkan pernyataan: 'Diperkirakan sebanyak 4.000 orang tewas,"Yes, the following sentence can be interpreted as suggesting that the number of people who were killed in the war may have been less than 4,0",0,,1.0889,4,10,0.5,0.127,275.511,275.6384883747101,1.09
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,9,"Berdasarkan pernyataan: 'Provinsi Aceh , Daerah Istimewa Yogyakarta , Provinsi Papua Barat , dan Pro",ya,"Yes, the pernyataan ""Provinsi Aceh , Daerah Istimewa Yogyakarta , Papua Barat","Berdasarkan pernyataan: 'Provinsi Aceh , Daerah Istimewa Yogyakarta , Provin",1,,0.940448,4,10,0.5,0.137,305.569,305.7061259689331,0.98
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,10,"Berdasarkan pernyataan: 'Setelah perang Pasifik berakhir pada tahun 1945 , di bawah tekanan organisa",tidak,Berdasarkan pernyataan: 'Setelah perang Pasifik berakhir pada tahun 194,"Yes, the following statement can be interpreted as implying that the three leaders who were elected as presidents, wali nasional, and wali",0,,1.359237,5,10,0.5,0.119,300.17,300.28857080459596,1.0
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,11,Berdasarkan pernyataan: 'Indonesia termasuk anggota dari Bahasa Melayu-Polinesia Timur sub kelompok ,tidak,"Yes, the pernyataan ""Indonesia termasuk anggota dari Bahasa Melayu-Polinesia Barat","Berdasarkan pernyataan: ""Indonesia termasuk anggota dari Bahasa Melayu-Polines",0,,0.500402,2,10,0.5,0.118,300.481,300.59932904815673,1.0
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,12,Berdasarkan pernyataan: 'Orang-orang Yahudi yang gila kekuasaan dan berdiaspora telah lama bercita-c,ya,Berdasarkan pernyataan: 'Orang-orang Yahudi yang gila kekuasaan dan b,"Yes, the following pernyataan ""Orang-orang Yahudi yang berdiaspora telah bercita-",0,,-0.0,1,10,0.5,0.117,286.598,286.715027759552,1.05
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,13,"Berdasarkan pernyataan: 'Dalam novel-novel tersebut , dikisahkan mengenai persinggungan pemuda peran",ya,"Berdasarkan pernyataan: 'Dalam novel-novel tersebut , dikisahkan mengenai","Sure! Based on the given text, the following pernyataan ""Dalam novel-novel tersebut , dikis",0,,-0.0,1,10,0.5,0.104,257.658,257.76232958602907,1.16
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,14,Berdasarkan pernyataan: 'Piranti lunak atau perangkat lunak adalah program komputer yang berfungsi s,ya,Berdasarkan pernyataan: 'Piranti lunak atau perangkat lunak adalah program komput,Berdasarkan pernyataan: 'Piranti lunak atau perangkat lunak adalah program komput,0,,0.325083,2,10,0.5,0.103,252.053,252.15580179977417,1.19
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,15,"Berdasarkan pernyataan: 'Di dataran tinggi Golan , garis pertahanan Israel yang hanya berjumlah 180 ",tidak,"Berdasarkan pernyataan: 'Di dataran tinggi Golan , garis pertahanan Israel yang h","Berdasarkan pernyataan: 'Di dataran tinggi Golan , garis pertahanan Israel yang h",0,,0.325083,2,10,0.5,0.116,245.209,245.32536543273926,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,16,"Berdasarkan pernyataan: 'Seperti anak laki-laki lain yang berasal dari kelas atas di masa itu , masa",ya,Berdasarkan pernyataan: 'Seperti anak laki-laki lain yang berasal dari,"Yes, the following sentence can be implied from the given pernyataan: ""Similarly, an ankali boy from a higher",0,,0.940448,4,10,0.5,0.135,244.651,244.78577087020875,1.23
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,17,"Berdasarkan pernyataan: 'Setelah kemerdekaan , empat orang Minangkabau duduk sebagai perdana menteri",ya,"Yes, the pernyataan ""Empat orang duduk sebagai perdana menteri ( Sutan Syahrir","Yes, the pernyataan ""Empat orang duduk sebagai perdana menteri ( Sutan Syahrir",1,,0.325083,2,10,0.5,0.13,322.239,322.3690058364868,0.93
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,18,"Berdasarkan pernyataan: 'Hal ini bertujuan untuk efisiensi kerja , karena dengan banyaknya organ tub",ya,Berdasarkan pernyataan: 'Hal ini bertujuan untuk efisiensi kerja,"Yes, the following sentence ""Hal ini bertujuan untuk efisiensi kerja , karena dengan",0,,-0.0,1,10,0.5,0.094,244.355,244.44865248680114,1.23
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,19,"Berdasarkan pernyataan: 'Secara tradisi , penggunaan berbagai dialek bahasa Bali ditentukan berdasar",ya,"Yes, the pernyataan ""Secara tradisi , penggunaan berbagai dialek bahasa Bali dit","Berdasarkan pernyataan: ""Secara tradisi , penggunaan berbagai dialek bahasa",1,,0.639032,3,10,0.5,0.122,260.959,261.08079923057556,1.15
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,20,"Berdasarkan pernyataan: 'Oleh karena elektron termasuk fermion , tiada dua elektron yang dapat mendu",ya,"Berdasarkan pernyataan: 'Oleh karena elektron termasuk fermion , tiada dua elektron","Pernyataan 1: Oleh karena elektron termasuk fermion , dua elektron berbeda tidak d",0,,-0.0,1,10,0.5,0.123,245.522,245.64544622612,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,21,"Berdasarkan pernyataan: 'Saat bangsa Assyria menaklukkan Kerajaan Israel di tahun 722 SM , Yerusalem",ya,"Yes, the pernyataan ""Saat bangsa Assyria menaklukkan Kerajaan Israel di tahun","Yes, the given pernyataan ""Saat bangsa Assyria menaklukkan Kerajaan Israel di tahun",1,,0.325083,2,10,0.5,0.11,247.228,247.33805663871766,1.21
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,22,"Berdasarkan pernyataan: 'Kedua kata ini ditulis dengan huruf kanji yang sama .'
Apakah pernyataan be",tidak,Berdasarkan pernyataan: 'Kedua kata ini ditulis dengan huruf kanji yang s,Berdasarkan pernyataan: 'Kedua kata ini ditulis dengan huruf kanji yang s,0,,-0.0,1,10,0.5,0.065,219.806,219.8710589466095,1.36
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,23,"Berdasarkan pernyataan: 'Pada masa kolonial , kebanyakan dari mereka yang terpelajar ini datang dari",tidak,"Berdasarkan pernyataan: ""Pada masa kolonial , kebanyakan dari mereka yang ter","Contoh 1:
Pernyataan 1: Semua kucing adalah hewan.
Perny",0,,0.500402,2,10,0.5,0.099,248.931,249.03031492805482,1.21
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,24,"Berdasarkan pernyataan: 'Filsafat Timur adalah tradisi falsafi yang terutama berkembang di Asia , kh",ya,Berdasarkan pernyataan: 'Filsafat Timur adalah tradisi falsafi yang terut,"Yes, the pernyataan ""Filsafat Timur adalah tradisi falsafi yang terutama berk",0,,0.500402,2,10,0.5,0.097,254.051,254.14835298156737,1.18
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,25,Berdasarkan pernyataan: 'Salah satu konsep penting dalam biologi adalah konsep bahwa kehidupan berub,ya,"Yes, the pernyataan ""Salah satu konsep penting dalam biologi adalah konsep bahwa ke","Yes, the pernyataan ""Salah satu konsep penting dalam biologi adalah konsep bahwa ke",1,,-0.0,1,10,0.5,0.085,250.369,250.45402554893494,1.2
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,26,"Berdasarkan pernyataan: 'Bentuk ini dipakai oleh Kesultanan Malaka , yang perkembangannya kelak dise",tidak,"Berdasarkan pernyataan: 'Bentuk ini dipakai oleh Kesultanan Malaka , y","Yes, the pernyataan ""Bentuk ini dipakai oleh Kesultanan Malaka , yang perk",0,,-0.0,1,10,0.5,0.089,236.114,236.2029301300049,1.27
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,27,Berdasarkan pernyataan: 'Pulau ini berpenduduk terbanyak di dunia dan merupakan salah satu wilayah t,tidak,Berdasarkan pernyataan: 'Pulau ini berpenduduk terbanyak di dunia dan mer,Pernyataan 1: Pulau ini berpenduduk terbanyak di dunia dan merupakan sal,0,,0.500402,2,10,0.5,0.079,225.378,225.4567703990936,1.33
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,28,Berdasarkan pernyataan: 'Penemuan ini segera diikuti oleh isolasi virus dari manusia oleh sekelompok,ya,Berdasarkan pernyataan: 'Penemuan ini segera diikuti oleh isolasi virus dari,"Jawab HANYA satu kata: 'ya' atau 'tidak'.

Pernyataan 1",0,,1.359237,5,10,0.5,0.11,257.905,258.0154595661163,1.16
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,29,Berdasarkan pernyataan: 'Hal ini bermakna bahwa angka kemiskinan relatif di Britania Raya lebih besa,ya,Berdasarkan pernyataan: 'Hal ini bermakna bahwa angka kemiskinan rel,"Yes, the following sentence can be interpreted as implying that the relative increase in population density in Britain relative to other European countries is greater than the increase",0,,0.325083,2,10,0.5,0.198,297.282,297.48017543029783,1.01
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,30,Berdasarkan pernyataan: 'Semua sel dibatasi oleh suatu membran yang disebut membran plasma dan daera,ya,Berdasarkan pernyataan: 'Semua sel dibatasi oleh suatu membran yang disebut memb,"Sure! Pernyataan ""Semua sel dibatasi oleh suatu membran yang disebut membran plasma",0,,0.325083,2,10,0.5,0.11,275.81,275.92049127578736,1.09
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,31,"Berdasarkan pernyataan: 'Dia kemudian meneruskan pendidikannya di Meer Uitgebreid Lager Onderwijs , ",ya,Berdasarkan pernyataan: 'Dia kemudian meneruskan pendidikannya di Meer,"Yes, the following statement can be implied from the first statement: ""Dia kemudian meneruskan pendidikann",0,,0.801819,3,10,0.5,0.094,292.86,292.9535130119324,1.02
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,32,"Berdasarkan pernyataan: 'Jepang menduduki Bali selama Perang Dunia II , dan saat itu seorang perwira",tidak,"Berdasarkan pernyataan: 'Jepang menduduki Bali selama Perang Dunia II , dan sa","Yes, the following pernyataan (statement) ""Jepang menduduki Bali selama Perang Dunia VII , dan",0,,-0.0,1,10,0.5,0.105,319.735,319.8402803993225,0.94
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,33,Berdasarkan pernyataan: 'Dalam artikel-artikelnya ia menerangkan bahwa ekonomi seharusnya tidak dite,ya,"Yes, the sentence ""Dalam artikel-artikelnya ia menerangkan bahwa ekonomi seharusny","Sure! The sentence ""Dalam artikel-artikelnya ia menerangkan bahwa ekonomi seharus",1,,0.325083,2,10,0.5,0.112,299.969,300.081042427063,1.0
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,34,Berdasarkan pernyataan: 'Suku Bugis mayoritas adalah pedagang jadi tidak heran jika rata-rata pasar ,tidak,Berdasarkan pernyataan: 'Suku Bugis mayoritas adalah pedagang jadi tidak heran j,Berdasarkan pernyataan: 'Suku Bugis mayoritas adalah pedagang jadi tidak heran j,1,,0.325083,2,10,0.5,0.118,250.717,250.83498453330995,1.2
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,35,Berdasarkan pernyataan: 'Sesampainya di tanah Madura pada awalnya prajurit Medangkemulan ini ingin m,tidak,"Berdasarkan pernyataan: ""Sesampainya di tanah Madura pada awalnya prajur","Yes, the following sentence ""Keesokan harinya raja memerintahkan patihnya untuk membawa",0,,0.897946,3,10,0.5,0.098,288.24,288.3382322692871,1.04
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,36,Berdasarkan pernyataan: 'Jumlah protein yang dibutuhkan untuk membentuk capsid virus sperik ditentuk,tidak,Berdasarkan pernyataan: 'Jumlah protein yang dibutuhkan untuk membentuk capsid virus,"Yes, the following sentence can be interpreted as implying that the capsid protein is capable of fully or completely dissociating from the viral gen",0,,-0.0,1,10,0.5,0.137,266.143,266.28019463348386,1.13
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,37,Berdasarkan pernyataan: 'DNA pertama kali berhasil dimurnikan pada tahun 1868 oleh ilmuwan Swiss Fri,ya,"Yes, the pernyataan ""DNA pertama kali berhasil dimurnikan pada tahun 1868","Yes, the following sentence can be interpreted as implying that DNA was first discovered in 1868 by Swiss scientist Friedrich Miescher",1,,-0.0,1,10,0.5,0.128,275.967,276.0949602050781,1.09
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,38,Berdasarkan pernyataan: 'Masing-masing jenis tembang macapat memiliki jumlah gatra yang berbeda-beda,tidak,"Yes, the pernyataan ""Masing-masing jenis tembang macapat memiliki jumlah gatra yang","Yes, the pernyataan ""Masing-masing jenis tembang macapat memiliki jumlah gatra yang",0,,0.639032,3,10,0.5,0.127,288.397,288.52441804122924,1.04
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,39,Berdasarkan pernyataan: 'Port Moresby dengan penduduk sebesar 193.242 ( 1990 ) adalah ibukota Papua ,ya,Berdasarkan pernyataan: 'Port Moresby dengan penduduk sebesar 193.2,"Sure, based on the given pernyataan, ""Port Moresby dengan penduduk sebesar 193",0,,-0.0,1,10,0.5,0.101,274.262,274.3632547016144,1.09
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,40,Berdasarkan pernyataan: 'Masing-masing daerah pemilihan memilih seorang anggota parlemen dengan cara,tidak,Berdasarkan pernyataan: 'Masing-masing daerah pemilihan memilih seorang an,"Contoh 1:
Pernyataan 1: Semua kucing adalah hewan.
Perny",0,,1.0889,4,10,0.5,0.233,289.111,289.3440524921417,1.04
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,41,"Berdasarkan pernyataan: 'Ada berbagai macam corak musik Dangdut , antara lain Dangdut Melayu , Dangd",ya,"Berdasarkan pernyataan: 'Ada berbagai macam corak musik Dangdut , antara la","Yes, the pernyataan ""Ada berbagai macam corak musik Dangdut , antara lain Dang",0,,-0.0,1,10,0.5,0.291,322.069,322.35961484336855,0.93
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,42,Berdasarkan pernyataan: 'Bahasa-bahasa melayu di kalimantan dikarenakan seluruh manusia penuturnya m,ya,"Yes, the pernyataan ""Manusia Dayak meyebabkan bahasa melayu tersebut juga mem","Berdasarkan pernyataan ""Manusia Dayak meyebabkan bahasa melayu tersebut jug",1,,0.325083,2,10,0.5,0.134,365.747,365.8805084438324,0.82
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,43,Berdasarkan pernyataan: 'Lirik Hatikvah digubah oleh Naphtali Herz Imber ( 1856-1909 ) di Jassy pada,tidak,Berdasarkan pernyataan: 'Lirik Hatikvah digubah oleh Naphtali Herz Imber (,"Yes, the perrynataan ""Lirik Hatikvah digubah oleh Naphtali Herz Imber ( 1",0,,-0.0,1,10,0.5,0.396,298.024,298.4195490589142,1.01
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,44,"Berdasarkan pernyataan: 'Sejak ditandatanganinya Perjanjian Jumat Agung pada tahun 1998 , sebagian b",ya,Berdasarkan pernyataan: 'Sejak ditandatanganinya Persetujuan Jumat Agung p,Berdasarkan pernyataan: 'Sejak ditandatanganinya Persetujuan Jumat Agung p,0,,0.801819,3,10,0.5,0.126,321.307,321.4331570453644,0.93
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,45,Berdasarkan pernyataan: 'Alat musik tradisional yang merupakan alat musik khas Indonesia memiliki ba,ya,"Yes, the pernyataan ""Alat musik tradisional yang merupakan alat musik khas Indonesia mem",Berdasarkan pernyataan: 'Alat musik tradisional yang merupakan alat musik khas,1,,0.325083,2,10,0.5,0.107,303.475,303.58154306411745,0.99
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,46,Berdasarkan pernyataan: 'Britania Raya juga berhubungan erat dengan Republik Irlandia dalam hal berb,ya,"Yes, the following sentence ""Britania Raya juga berhubungan erat dengan Republik Irlandia dalam hal ber",Berdasarkan pernyataan: 'Britania Raya juga berhubungan erat dengan Republik Irland,1,,0.325083,2,10,0.5,0.15,264.63,264.77992356300354,1.13
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,47,"Berdasarkan pernyataan: 'Meskipun ada pendidikannya yang tak selesai , Chairil mempunyai penguasaan ",tidak,"Berdasarkan pernyataan: ""Meskipun ada pendidikannya yang tak selesai ,","Yes, the sentence ""Pada usia sembilan belas tahun, setelah perceraian orang-tuanya,",1,,0.940448,4,10,0.5,0.146,272.71,272.856192073822,1.1
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,48,Berdasarkan pernyataan: 'Kekuasaan legislatif dipegang oleh sebuah lembaga bernama Majelis Permusyaw,tidak,"Berdasarkan pernyataan: ""Kekuasaan legislatif dipegang oleh sebuah le","Berdasarkan pernyataan: ""Setiap daerah diwakili oleh 4 orang yang",0,,0.950271,3,10,0.5,0.15,265.224,265.3744244804382,1.13
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,49,"Berdasarkan pernyataan: 'Di tahun ~ 445 SM , Raja Artaxerxes I dari Persia mengeluarkan dekrit yang ",ya,"Berdasarkan pernyataan: 'Di tahun ~ 445 SM , Raja Artaxerxes I d","Berdasarkan pernyataan: 'Di tahun ~ 445 SM , Raja Artaxerxes I d",0,,0.325083,2,10,0.5,0.108,246.804,246.91151271247864,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,50,"Berdasarkan pernyataan: 'Soeharto menambah kekayaannya dan keluarganya melalui praktik korupsi , kol",ya,"Yes, the pernyataan ""Soeharto menambah kekayaannya dan keluarganya melalui praktik",Pernyataan 1: Soeharto menambah kekayaannya dan keluarganya melalui praktik,1,,0.325083,2,10,0.5,0.144,275.843,275.9868066959381,1.09
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,51,"Berdasarkan pernyataan: 'Dari tambo tersebut , konon pada suatu masa ada satu kerajaan asing yang da",tidak,"Berdasarkan pernyataan: 'Dari tambo tersebut , konon pada suatu masa ada sat","Berdasarkan pernyataan: 'Dari tambo tersebut , konon pada suatu masa ada sat",0,,-0.0,1,10,0.5,0.085,237.664,237.74871298217772,1.26
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,52,Berdasarkan pernyataan: 'Struktur ini bisa bervariasi dari ukuran 20 nanometer hingga 400 nanometer ,tidak,"Berdasarkan pernyataan: ""Struktur ini bisa bervariasi dari ukuran 20 nan","Berdasarkan pernyataan: ""Struktur ini bisa bervariasi dari ukuran 20 nan",0,,-0.0,1,10,0.5,0.095,245.344,245.43884124183654,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,53,"Berdasarkan pernyataan: 'Selama lebih dari tiga detik , nama Israel memiliki pengertian umum dan rel",tidak,"Berdasarkan pernyataan: 'Selama lebih dari tiga detik , nama Israel memiliki p","Jawaban:

Contoh 1:

Pernyataan 1: Semua kucing adalah",0,,0.801819,3,10,0.5,0.073,244.275,244.34782495498658,1.23
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,54,"Berdasarkan pernyataan: 'Enam agama besar yang paling banyak dianut di Indonesia , yaitu : agama Isl",ya,Berdasarkan pernyataan: 'Enam agama besar yang paling banyak dianut di Indonesia,"Jawabannya:

Contoh 1:

Pernyataan 1: Semua kucing ad",0,,0.610864,2,10,0.5,0.354,266.627,266.9809972305298,1.13
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,55,Berdasarkan pernyataan: 'Selubung nukleus terdiri dari dua membran yang masing-masing merupakan lapi,tidak,Berdasarkan pernyataan: 'Selubung nukleus terdiri dari dua membran yang,Selubung nukleus terdiri dari dua membran yang masing-masing merupakan lapis,0,,-0.0,1,10,0.5,0.106,273.567,273.67312082481385,1.1
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,56,"Berdasarkan pernyataan: 'Pembangunan Bait Kedua selesai di tahun 516 SM , selama kekuasaan Darius Ag",ya,Berdasarkan pernyataan: 'Pembangunan Bait Kedua selesai di tahun 5,"Yes, the pernyataan ""Pembangunan Bait Kedua selesai di tahun 516 SM",0,,0.325083,2,10,0.5,0.124,280.397,280.520788356781,1.07
